Bowler,ReleaseY External,ReleaseZ External
JD Unadkat,-0.8271237,2.0855385
JD Unadkat,-0.9989792,2.154839
JD Unadkat,-0.9288468,2.2110878
JD Unadkat,-1.001978,2.2448724
JD Unadkat,-1.0185022,2.2506069
JM Coles,-0.8249732,2.3547703
JM Coles,-0.6811572,2.4097867
JM Coles,-0.8257063,2.3982463
JM Coles,-0.6953714,2.4326829
JM Coles,-0.9019166,2.3123643
JD Unadkat,-0.9597774,2.2204446
JD Unadkat,-0.9614448,2.2130677
JD Unadkat,-0.8984658,2.2566701
JD Unadkat,-0.9867096,2.2662946
JD Unadkat,0.8318727,2.2322574
JD Unadkat,0.798406,2.1958306
JM Coles,-0.7510906,2.4298967
JM Coles,0.729845,2.4012257
JM Coles,0.7026019,2.3826618
JD Unadkat,0.7479785,2.1875754
JD Unadkat,0.7763814,2.195345
JD Unadkat,-0.9592293,2.2878809
JM Coles,0.6801326,2.3604682
JM Coles,0.6130192,2.3559956
JM Coles,0.6513757,2.3653697
JM Coles,0.6806423,2.3832666
JM Coles,0.971968,2.4010328
JD Unadkat,-0.8917016,2.2117618
JD Unadkat,-0.9762308,2.1938508
JD Unadkat,-0.9575019,2.1939778
JD Unadkat,-1.0327613,2.2497941
JD Unadkat,0.9528574,2.2115552
JJ Carson,0.7863215,2.2818449
JJ Carson,0.8188107,2.2708461
JJ Carson,0.815015,2.2566433
JJ Carson,0.8421063,2.2647781
JD Unadkat,-0.911538,2.1908777
JD Unadkat,-0.7702774,2.1701201
JD Unadkat,-0.9780424,2.2335697
JD Unadkat,0.7655203,2.1285094
JD Unadkat,0.7775499,2.2604186
JJ Carson,0.780471,2.2924582
JJ Carson,0.8319878,2.2818757
JJ Carson,0.8147101,2.265153
JJ Carson,0.8642957,2.2728501
JJ Carson,0.8294324,2.2777273
JJ Carson,0.8707769,2.2500098
OE Robinson,-0.6179675,2.2715346
OE Robinson,-0.9606706,2.2812257
OE Robinson,-0.8342339,2.1774514
OE Robinson,1.0387204,2.3198517
JJ Carson,0.8453372,2.2754499
JJ Carson,0.837143,2.2729529
JJ Carson,0.860908,2.2705751
JJ Carson,1.0525441,2.2710439
OE Robinson,-0.9086409,2.2731512
OE Robinson,-0.6490321,2.2905474
OE Robinson,-0.8923963,2.2943241
OE Robinson,-0.8706005,2.2148043
JM Coles,0.7302902,2.3816523
JM Coles,0.7550103,2.388285
JM Coles,1.0349803,2.3953754
JM Coles,1.1223479,2.3703131
JM Coles,1.104711,2.4011588
JJ Carson,-0.6228184,2.4665376
JJ Carson,-0.6515823,2.2693855
KJ Abbott,1.1783495,2.162752
KJ Abbott,1.1943593,2.2240151
KJ Abbott,1.3445923,2.2958151
KJ Abbott,1.1763596,2.1676101
KJ Abbott,1.2474987,2.2183988
KJ Abbott,1.3548016,2.2682972
KHD Barker,0.6726502,2.306407
KHD Barker,0.6136433,2.3521484
KHD Barker,0.6404402,2.1831392
KHD Barker,0.6167154,2.2696658
KHD Barker,0.7198144,2.2451955
KHD Barker,0.7092687,2.273442
KJ Abbott,1.3649065,2.2436063
KJ Abbott,1.2558225,2.2019417
KJ Abbott,1.2394566,2.2489237
KJ Abbott,1.3291482,2.282663
KJ Abbott,1.312556,2.2491386
KJ Abbott,1.2645196,2.2106102
KHD Barker,0.589489,2.2641406
KHD Barker,0.5997483,2.2694249
KHD Barker,0.6604873,2.3087835
KHD Barker,0.6159097,2.2565795
KHD Barker,0.6253964,2.2564165
KHD Barker,0.5915143,2.2682032
KJ Abbott,1.2969431,2.2395857
KJ Abbott,1.322209,2.2829417
KJ Abbott,1.3977603,2.3010406
KJ Abbott,1.4163586,2.2912408
KJ Abbott,1.1891075,2.186536
KJ Abbott,1.2993435,2.2377705
KHD Barker,0.7081806,2.3329875
KHD Barker,0.6238822,2.2938233
KHD Barker,0.5858048,2.2960824
KHD Barker,0.7449565,2.2175953
KHD Barker,0.6355408,2.2679698
KHD Barker,0.6445686,2.2508507
KJ Abbott,1.274138,2.2109877
KJ Abbott,1.3090714,2.2312812
KJ Abbott,1.2230803,2.1980027
KJ Abbott,1.5174631,2.3846473
KJ Abbott,1.3579425,2.1993986
KJ Abbott,1.3568321,2.280125
KHD Barker,0.6322767,2.25265
KHD Barker,0.6437734,2.2844815
KHD Barker,0.7530777,2.2836164
KHD Barker,0.5930755,2.2638212
KHD Barker,0.5956867,2.2529868
KJ Abbott,-0.781961,2.1859392
KJ Abbott,1.2885178,2.2106282
KJ Abbott,1.3576549,2.2549811
KJ Abbott,1.2751503,2.2255657
KJ Abbott,1.308979,2.2355273
KJ Abbott,1.3828266,2.2512444
KHD Barker,-0.9372727,2.2316444
KHD Barker,-0.8446495,2.2496601
KHD Barker,-0.8645289,2.2586713
EV Jack,-0.818438,2.2113467
EV Jack,-0.707879,2.2068166
BC Fortuin,-0.9749556,2.3152777
BC Fortuin,-0.9022947,2.3259333
BC Fortuin,-0.8823915,2.2596368
BC Fortuin,-0.914227,2.3161577
BC Fortuin,-0.8226686,2.2684443
BC Fortuin,-0.8920361,2.2758234
EV Jack,0.8831557,2.1587941
EV Jack,0.6928863,2.1794469
EV Jack,0.9298725,2.2348865
EV Jack,0.7250878,1.8166205
EV Jack,-0.7502529,2.1649511
KHD Barker,0.4407632,2.2903103
KHD Barker,0.5777355,2.3110374
KHD Barker,0.7614683,2.2492013
KHD Barker,0.7627336,2.2668103
KJ Abbott,-0.8646984,2.252366
KJ Abbott,-0.6981683,2.1559875
KJ Abbott,-0.7666591,2.2331845
KJ Abbott,-0.7082154,2.2421941
KJ Abbott,-0.8395316,2.2451412
KHD Barker,-0.8829218,2.3522179
KHD Barker,-0.7322264,2.2606741
KHD Barker,-0.6770409,2.2735437
KHD Barker,-0.8447235,2.2740506
KHD Barker,-0.9098413,2.2452598
KJ Abbott,1.4059124,2.3142922
KJ Abbott,1.3986075,2.3316524
KJ Abbott,1.0286633,2.022864
KJ Abbott,1.3335529,2.288378
KJ Abbott,1.2693623,2.2317103
KJ Abbott,1.2586195,2.3346723
KHD Barker,-0.7633608,2.3019738
KHD Barker,-0.7309888,2.2798666
KHD Barker,-0.845465,2.3270442
KJ Abbott,1.2924133,2.2284209
KJ Abbott,1.2101358,2.2170086
KJ Abbott,1.4951932,2.3976203
KJ Abbott,1.1586102,2.2970957
KHD Barker,-0.944556,2.2841119
KHD Barker,-0.7063972,2.2211275
KHD Barker,-0.7390676,2.2144527
KHD Barker,0.5997089,2.2837785
KJ Abbott,-0.8711381,2.384676
KJ Abbott,1.421997,2.3934084
KJ Abbott,1.215596,2.2967669
KHD Barker,-0.8312256,2.2444323
KHD Barker,-1.0318964,2.2985583
KHD Barker,-0.9341831,2.245678
KHD Barker,-0.9389903,2.2353178
BC Fortuin,1.0194157,2.3347819
BC Fortuin,-0.8463171,2.2756958
BC Fortuin,-0.8014346,2.2616845
BC Fortuin,-0.8327731,2.2704132
BC Fortuin,-0.8045011,2.2836271
BC Fortuin,-0.812578,2.2777909
KHD Barker,0.5305213,2.2821263
KHD Barker,0.5725274,2.3169489
KHD Barker,0.5022628,2.2622227
KHD Barker,0.6307971,2.2724757
KHD Barker,0.6729578,2.2936932
KHD Barker,0.6443454,2.2705761
BC Fortuin,-0.7894033,2.2456849
BC Fortuin,-0.7721893,2.2758344
BC Fortuin,-0.6282291,2.026817
BC Fortuin,-0.8847733,2.2701148
BC Fortuin,-0.9537781,2.2398472
BC Fortuin,-0.8279691,2.2789228
KHD Barker,0.5108155,2.267319
KHD Barker,-0.8135816,2.2554892
KHD Barker,-0.8807033,2.2414621
KHD Barker,-0.8742855,2.226002
KHD Barker,-0.6371929,2.2536682
BC Fortuin,0.8758368,2.3158212
BC Fortuin,0.9907547,2.3741182
BC Fortuin,-0.7736185,2.4676271
BC Fortuin,-0.8019347,2.3594974
KHD Barker,-0.9382381,2.2363604
KHD Barker,-0.800958,2.2541176
KHD Barker,-0.7986989,2.2437993
BC Fortuin,1.1859282,2.4032113
BC Fortuin,0.9974767,2.3092528
BC Fortuin,-0.8460617,2.301799
BC Fortuin,-0.927513,2.4574069
JK Fuller,0.8996674,2.2275052
JK Fuller,0.9174333,2.2782402
JK Fuller,0.8042201,2.2290515
JK Fuller,0.9181521,2.2459774
BC Fortuin,-0.9035566,2.2973957
BC Fortuin,-0.7957591,2.335359
BC Fortuin,-0.7978212,2.2942332
BC Fortuin,-0.9528166,2.2799321
EV Jack,0.8326993,2.1709705
EV Jack,-0.7692655,2.1481193
EV Jack,-0.7342157,2.1295754
BC Fortuin,1.022408,2.3026837
BC Fortuin,-0.8511304,2.3653607
BC Fortuin,-0.7541409,2.3443859
BC Fortuin,-0.9436489,2.3583069
EV Jack,0.8295323,2.1850174
EV Jack,0.8813401,2.2080436
EV Jack,-0.6820276,2.1587698
JD Unadkat,0.8237159,2.2344022
JD Unadkat,0.7694318,2.1493137
JD Unadkat,1.0008749,2.2382835
JD Unadkat,0.8666912,2.1983031
JD Unadkat,0.7756794,2.211333
JD Unadkat,0.8341115,2.2351984
JD Unadkat,0.9302706,2.2381257
JD Unadkat,0.8408588,2.1729797
JD Unadkat,0.9218812,2.281487
JD Unadkat,0.8655198,2.2079436
JD Unadkat,0.8744857,2.2364274
JD Unadkat,0.8675503,2.2040852
JD Unadkat,0.8288762,2.2235933
JD Unadkat,1.0321859,2.3755568
JD Unadkat,1.1759736,2.1903896
JD Unadkat,0.8492755,2.2880037
SF Hunt,0.7937961,2.2032337
SF Hunt,0.6946587,2.1809814
SF Hunt,0.6582954,2.1985779
SF Hunt,0.6843526,2.1678307
SF Hunt,0.6909427,2.1596797
SF Hunt,0.561913,2.1623223
SF Hunt,0.6323895,2.1984468
SF Hunt,0.6642948,2.1783321
SF Hunt,0.7069328,2.2015851
SF Hunt,0.7269019,2.1508516
SF Hunt,0.6980618,2.1657582
SF Hunt,0.5141301,2.0986313
SF Hunt,0.6261303,2.2005354
SF Hunt,0.6553485,2.203914
SF Hunt,0.6991834,2.1459896
SF Hunt,0.6675417,2.183866
SF Hunt,0.662668,2.1994046
SF Hunt,0.7499079,2.2344975
SF Hunt,0.6096927,2.1834657
SF Hunt,0.6963164,2.128884
SF Hunt,0.7410934,2.2274577
SF Hunt,0.6239888,2.1775195
SF Hunt,0.6024431,2.1148925
SF Hunt,0.6103529,2.1743978
JJ Carson,0.7973562,2.2286656
JJ Carson,0.8170422,2.1726714
JJ Carson,0.8663498,2.1995823
JJ Carson,0.8338072,2.2313034
JJ Carson,0.7729103,2.1949869
JJ Carson,0.783479,2.2137048
JJ Carson,0.7975117,2.2263926
JJ Carson,0.7747901,2.1658951
JJ Carson,0.8513182,2.2389462
JJ Carson,0.8179062,2.2159761
JJ Carson,0.8301259,2.2414115
JJ Carson,0.8057123,2.2332969
JJ Carson,0.7490707,2.2183035
JJ Carson,0.814616,2.2246272
JJ Carson,0.8106104,2.2223637
JJ Carson,0.763545,2.2135931
JJ Carson,0.7973006,2.2157303
JJ Carson,0.7981429,2.2313745
JJ Carson,0.8323837,2.2546877
JJ Carson,0.7030558,2.2229382
FJ Hudson-Prentice,-0.4167051,2.1370019
FJ Hudson-Prentice,1.1317047,2.1150457
JJ Carson,0.7349085,2.2099283
JJ Carson,0.7806415,2.224969
JJ Carson,0.7503633,2.2140767
JJ Carson,0.7779939,2.2744454
JJ Carson,-0.6333127,2.2689809
FJ Hudson-Prentice,1.1080762,2.138437
FJ Hudson-Prentice,1.0667709,2.16628
FJ Hudson-Prentice,1.0815587,2.1233299
FJ Hudson-Prentice,-0.5678722,2.1416812
FJ Hudson-Prentice,-0.5478984,2.0974577
FJ Hudson-Prentice,-0.4943919,2.1131911
SF Hunt,0.6153514,2.183038
SF Hunt,0.7777596,2.1612985
SF Hunt,0.6971683,2.1513864
SF Hunt,0.6839111,2.2695729
SF Hunt,0.5862904,2.2014678
SF Hunt,0.6150275,2.2264961
FJ Hudson-Prentice,1.1314277,2.077037
FJ Hudson-Prentice,-0.4267586,2.1347237
FJ Hudson-Prentice,-0.4973442,2.0753363
FJ Hudson-Prentice,-0.5814967,2.0916823
FJ Hudson-Prentice,-0.5911097,2.1182577
FJ Hudson-Prentice,-0.5250159,2.0876198
SF Hunt,0.7170655,2.1755656
SF Hunt,0.7037733,2.2239539
SF Hunt,0.5998304,2.1552655
SF Hunt,0.6595305,2.2127977
SF Hunt,0.5549583,2.2040467
OE Robinson,-0.5524974,2.2990701
OE Robinson,-0.8208077,2.3456103
OE Robinson,-0.8931787,2.3080856
OE Robinson,-0.7851265,2.2603677
OE Robinson,-0.7873907,2.2919379
OE Robinson,-1.0250238,2.3086695
JD Unadkat,0.7387291,2.2260111
JD Unadkat,0.7591992,2.2358569
JD Unadkat,0.8272939,2.3026571
JD Unadkat,0.8082948,2.256488
JD Unadkat,-1.011112,2.2112622
OE Robinson,-0.6885088,2.2534887
OE Robinson,-0.62168,2.2789853
OE Robinson,-0.9307511,2.3046444
OE Robinson,-1.0097551,2.3214043
OE Robinson,-0.9280671,2.270898
OE Robinson,-0.8876447,2.2735079
JD Unadkat,-0.8536506,2.2691345
JD Unadkat,-1.0686589,2.300001
JD Unadkat,-1.015088,2.2443865
JD Unadkat,-0.8567925,2.2430501
JD Unadkat,-0.7487769,2.2142892
JD Unadkat,-1.0917127,2.2446016
OE Robinson,-0.8819096,2.3045266
OE Robinson,-0.8551715,2.2566188
OE Robinson,-0.964019,2.2755144
OE Robinson,-0.8088614,2.2874465
OE Robinson,-0.7687884,2.2556288
OE Robinson,-0.8837592,2.274769
JD Unadkat,-0.9901607,2.2424679
JD Unadkat,-1.0263973,2.2639705
JD Unadkat,-1.001299,2.1583353
JD Unadkat,-0.7675956,2.2228511
JD Unadkat,-0.7879116,2.212233
JD Unadkat,-0.8702291,2.2435866
JD Unadkat,-1.0704368,2.2415772
OE Robinson,-0.6917605,2.2619342
OE Robinson,-1.0539242,2.3085009
OE Robinson,-0.8219098,2.284841
OE Robinson,-0.8539027,2.2732724
OE Robinson,-0.8904364,2.1886981
OE Robinson,-0.9732484,2.2635574
JD Unadkat,-1.00634,2.2605526
JD Unadkat,-0.8747288,2.232269
JD Unadkat,-0.9857486,2.2079199
JD Unadkat,-0.9851829,2.2309659
JD Unadkat,-0.926817,2.2345727
JD Unadkat,-0.996118,2.2353113
OE Robinson,-0.9503057,2.1866248
OE Robinson,-0.8412661,2.2844206
OE Robinson,-0.7820504,2.2976279
OE Robinson,-0.7983913,2.2838437
OE Robinson,-0.6713488,2.2607111
OE Robinson,-0.8877707,2.2502804
JD Unadkat,-0.9553743,2.2512332
JD Unadkat,-0.9758596,2.2932496
JD Unadkat,-0.9824389,2.1757969
JD Unadkat,-0.9290982,2.2456358
JD Unadkat,-0.907462,2.218295
JD Unadkat,-0.9441289,2.2476591
OE Robinson,-0.713524,2.1717185
OE Robinson,-0.9757456,2.2740644
OE Robinson,-0.5752986,2.4020085
OE Robinson,-0.5542047,2.3116674
OE Robinson,-0.544,2.2369324
JD Unadkat,-0.8984416,2.0401724
JD Unadkat,-0.8154261,2.0392904
JD Unadkat,-1.031871,2.2249127
JD Unadkat,-1.0353771,2.2222938
JD Unadkat,-0.9653118,2.2296477
JD Unadkat,-0.8973102,2.2201681
SF Hunt,0.5010617,2.1980948
SF Hunt,0.6205979,2.1898713
SF Hunt,0.6356939,2.2447532
SF Hunt,0.5093289,2.1901982
SF Hunt,0.57103,2.2412467
SF Hunt,0.4928961,2.206792
FJ Hudson-Prentice,-0.5130563,2.1459287
FJ Hudson-Prentice,-0.53818,2.0775368
FJ Hudson-Prentice,-0.516307,2.1655672
FJ Hudson-Prentice,1.0599414,2.1229065
FJ Hudson-Prentice,1.0000433,2.1530452
SF Hunt,0.6992517,2.2665941
SF Hunt,0.6449723,2.2394595
SF Hunt,0.6466225,2.2311415
SF Hunt,0.5194109,2.215423
SF Hunt,0.4849349,2.1802848
SF Hunt,0.6479546,2.3122441
FJ Hudson-Prentice,-0.4499876,1.9986409
FJ Hudson-Prentice,-0.7588234,2.2183592
FJ Hudson-Prentice,-0.7138074,2.1215763
FJ Hudson-Prentice,1.0397656,2.1295454
FJ Hudson-Prentice,1.0359695,2.0904992
FJ Hudson-Prentice,-0.58847,2.0920979
SF Hunt,0.5786082,2.2240248
SF Hunt,0.6115402,2.1622966
SF Hunt,0.5733445,2.2317659
SF Hunt,0.5095131,2.2679045
SF Hunt,0.710967,2.2348824
SF Hunt,0.6440159,2.2573706
FJ Hudson-Prentice,-0.586811,2.159694
FJ Hudson-Prentice,1.0722461,2.1364056
FJ Hudson-Prentice,1.047948,2.1205545
FJ Hudson-Prentice,-0.7074993,2.1422463
FJ Hudson-Prentice,-0.5051944,1.9342556
FJ Hudson-Prentice,-0.6476904,2.1307291
SF Hunt,0.582342,2.2018895
SF Hunt,0.6598146,2.2321246
SF Hunt,0.663905,2.2084841
SF Hunt,-1.066384,2.2269315
SF Hunt,-1.1895167,2.230265
SF Hunt,-1.3215513,2.2691575
FJ Hudson-Prentice,1.1095822,1.9642682
FJ Hudson-Prentice,1.0921739,2.1357921
FJ Hudson-Prentice,1.105274,2.1377299
FJ Hudson-Prentice,-0.5468272,2.1333975
FJ Hudson-Prentice,-0.6047878,2.1362423
FJ Hudson-Prentice,-0.6552722,2.1900388
FJ Hudson-Prentice,-0.5562922,2.1032897
FJ Hudson-Prentice,-0.5791214,2.1476411
SF Hunt,0.6214985,2.2264547
SF Hunt,0.6376566,2.2060557
SF Hunt,0.6692793,2.2421243
SF Hunt,-1.3035191,2.2675867
SF Hunt,-1.1229315,2.2322141
SF Hunt,-1.140701,2.2349507
JD Unadkat,0.7532678,2.2169716
JD Unadkat,0.8550435,2.2646528
JD Unadkat,0.7833858,2.2635625
JD Unadkat,1.1978896,2.2563038
OE Robinson,-0.6361214,2.3216359
OE Robinson,-0.6559006,2.3166604
OE Robinson,-0.7833297,2.3111083
OE Robinson,1.157963,2.325194
OE Robinson,1.0505132,2.0841664
OE Robinson,1.0899586,2.3108898
JD Unadkat,-1.000723,2.2948359
JD Unadkat,0.8128911,2.1475399
JD Unadkat,0.7446864,2.2724133
JD Unadkat,1.275787,2.3099871
OE Robinson,-0.8195315,2.3041138
OE Robinson,-0.8121439,2.2182098
OE Robinson,-0.7960726,2.2670804
OE Robinson,-0.6384085,2.2899874
OE Robinson,-0.9943855,2.2791113
OE Robinson,-0.8256171,2.2995853
JD Unadkat,0.8107277,2.2114956
JD Unadkat,0.8063644,2.212356
JD Unadkat,-0.9476682,2.2339817
JD Unadkat,-0.9459172,2.2650848
JD Unadkat,-0.9254088,2.1693313
OE Robinson,1.0930073,2.3121653
OE Robinson,-0.8916187,2.2856095
OE Robinson,-0.7917578,2.2613991
OE Robinson,-0.5284042,2.3384916
OE Robinson,-0.4844472,2.2766549
OE Robinson,0.8762177,2.2244435
JM Coles,-0.7247844,2.4023543
JM Coles,1.0747612,2.3057106
JM Coles,-0.7337733,2.4096017
JM Coles,-0.7096262,2.3651212
JM Coles,-0.7327088,2.3718477
JJ Carson,0.8270751,2.2638276
JJ Carson,0.851859,2.2614308
JJ Carson,-0.7203341,2.2733144
JJ Carson,-0.7200711,2.3147087
JJ Carson,-0.7019176,2.2631651
JM Coles,-0.7054945,2.3663082
JM Coles,1.0849975,2.3600396
JM Coles,0.9909314,2.3514414
JM Coles,0.9872898,2.3110474
JM Coles,-0.785119,2.3887353
JM Coles,-0.7855267,2.3582326
JJ Carson,0.7701882,2.171178
JJ Carson,0.8006148,2.2125876
JJ Carson,-0.7071332,2.26318
JJ Carson,-0.6682505,2.2545162
JJ Carson,-0.7505478,2.2668961
JM Coles,1.024808,2.3297577
JM Coles,-0.7616223,2.3808543
JM Coles,-0.6397922,2.3547287
JM Coles,-0.6819623,2.358487
JM Coles,-0.6732695,2.3766123
JM Coles,-0.6786873,2.365399
JJ Carson,0.8626446,2.2438056
JJ Carson,0.7668739,2.2267196
JJ Carson,-0.6327589,2.272141
JJ Carson,0.7495608,2.173198
JJ Carson,0.8771963,2.2487848
JM Coles,1.0383406,2.3308985
JM Coles,0.9612352,2.3277185
JM Coles,-0.6860008,2.3520795
JM Coles,-0.8135952,2.3214968
JM Coles,-0.8020062,2.305031
JJ Carson,0.8121363,2.2496729
CJ White,0.9565737,2.1961642
CJ White,1.0594029,2.2364968
CJ White,1.0051186,2.2273329
CJ White,0.9141099,2.1608664
CJ White,0.9442618,2.1837655
CJ White,0.9561702,2.1630769
ME Milnes,1.0202634,2.0510118
ME Milnes,0.9966251,2.0474427
ME Milnes,1.0717404,2.0983365
ME Milnes,1.0297408,2.0398834
ME Milnes,1.1183012,2.0993149
ME Milnes,1.1607353,2.1172463
CJ White,0.8725884,2.1638914
CJ White,1.0025524,2.1809891
CJ White,1.0154201,2.2041888
CJ White,0.8874243,2.1745827
CJ White,0.9910335,2.2470116
CJ White,1.0312932,2.2543588
ME Milnes,1.062431,2.0508038
ME Milnes,0.9899138,2.0391032
ME Milnes,1.0429666,2.0520816
ME Milnes,1.0615152,2.0518337
ME Milnes,1.0063766,2.0121583
CJ White,0.9648923,2.1773807
CJ White,-0.7253579,2.2507266
CJ White,-0.8088418,2.2364822
CJ White,-0.7059305,2.2337519
CJ White,-0.7970534,2.1958876
CJ White,-0.7888705,2.2216497
ME Milnes,1.085945,2.0466747
ME Milnes,1.0117807,2.0310115
ME Milnes,0.9897644,2.0352568
ME Milnes,1.0698111,2.0309638
ME Milnes,1.0222166,2.0260349
CJ White,-0.7338866,2.2227286
CJ White,-0.7867653,2.1980114
CJ White,-0.7399534,2.2041215
CJ White,-0.8229566,2.221411
CJ White,-0.8188299,2.208602
CJ White,-0.7895425,2.2181769
ME Milnes,0.9923438,2.0352003
ME Milnes,1.1141472,2.0937881
ME Milnes,1.1636461,2.092392
ME Milnes,1.0567701,2.0736273
ME Milnes,1.0198421,2.0423658
ME Milnes,-0.7654792,2.1217622
CJ White,-0.7114676,2.2179151
CJ White,-0.7973372,2.2370089
CJ White,-0.8211043,2.238641
CJ White,-0.7385614,2.2705131
CJ White,-0.7804375,2.272387
CJ White,-0.8060993,2.2774824
ME Milnes,-0.6903665,2.0780417
ME Milnes,-0.6736853,2.074311
ME Milnes,-0.7114255,2.0742883
ME Milnes,-0.7365404,2.0678927
ME Milnes,-0.7731541,2.1437172
ME Milnes,-0.7944834,2.0934052
CJ White,-0.7434689,2.2362542
CJ White,-0.6446717,2.1449121
CJ White,-0.8209973,2.2631434
CJ White,-0.7547826,2.1652944
CJ White,-0.8079167,2.2007185
CJ White,-0.8692894,2.2729511
ME Milnes,-0.8326089,2.1275115
ME Milnes,-0.7327314,2.0281124
ME Milnes,-0.7409917,2.069272
ME Milnes,-0.6956434,2.065415
ME Milnes,1.0805578,2.0913802
ME Milnes,1.0183697,2.0055975
CJ White,1.0809174,2.2429704
CJ White,0.8807022,2.1804269
CJ White,0.9236033,2.2067655
CJ White,0.8878959,2.1372085
CJ White,0.887281,2.1549654
CJ White,0.9036576,2.1622912
ME Milnes,-0.7914596,2.0644534
ME Milnes,-0.7203518,2.0060252
ME Milnes,-0.7548727,2.1268923
ME Milnes,-0.6720692,2.0567946
ME Milnes,-0.7541443,2.0536457
ME Milnes,1.0047415,2.1703378
JA Thompson,-0.8391593,2.1332192
JA Thompson,-0.8950339,2.1541931
JA Thompson,-0.8912434,2.1199869
JA Thompson,-0.9815053,2.1217559
GCH Hill,1.0334924,2.1704421
GCH Hill,0.9347033,2.144775
GCH Hill,0.9434841,2.1733504
GCH Hill,1.020127,2.1772946
GCH Hill,1.0791369,2.1972489
GCH Hill,0.9345797,2.2163119
JA Thompson,-0.8930607,2.1149106
JA Thompson,-0.8974002,2.1317427
JA Thompson,-0.8731273,2.0997332
JA Thompson,-0.8449849,2.1173651
JA Thompson,-0.7473265,1.9329463
GCH Hill,1.079889,2.2018048
GCH Hill,1.0268353,2.1498809
GCH Hill,1.0570862,2.1329273
GCH Hill,1.0172412,2.1731132
GCH Hill,0.9847122,2.1848983
JA Thompson,-0.8515101,2.0897163
JA Thompson,-0.8821721,2.0873499
JA Thompson,-0.8816258,2.0752064
JA Thompson,-0.8799733,2.1262797
JA Thompson,-0.8769222,1.9923308
JA Thompson,-0.8875824,2.1437345
GCH Hill,0.9989591,2.2062657
GCH Hill,1.1282579,2.2593071
GCH Hill,1.0205103,2.1498304
GCH Hill,1.0211086,2.1560387
GCH Hill,-0.9390053,2.1564539
GCH Hill,-0.8862129,2.182731
JA Thompson,-0.8997252,2.1288241
JA Thompson,-0.885542,2.0840128
JA Thompson,-0.891636,2.1585563
JA Thompson,-0.8533033,2.0394468
JA Thompson,-0.8822365,2.14543
GCH Hill,-0.9240399,2.1668532
GCH Hill,-0.9169021,2.1211206
GCH Hill,-1.0283205,2.1743962
GCH Hill,-0.9287042,2.2215352
GCH Hill,-0.8667504,2.1551013
JA Thompson,-0.7915381,2.1241692
JA Thompson,-0.8662833,2.1263083
JA Thompson,-0.8462422,2.1080545
JA Thompson,-0.8129241,2.0597066
JA Thompson,-0.7237797,1.972547
JA Thompson,-0.8805022,2.1210897
GCH Hill,0.9627106,2.1730984
GCH Hill,1.0449813,2.194587
GCH Hill,0.9289375,2.1810803
GCH Hill,0.9891321,2.185763
GCH Hill,1.0300659,2.2132746
GCH Hill,1.1768981,2.2865231
CJ White,1.0041526,2.2225827
CJ White,0.8845947,2.2082504
CJ White,0.9075676,2.1877
CJ White,0.963846,2.1944804
CJ White,0.9596392,2.2050444
CJ White,0.9743795,2.1933619
GCH Hill,0.9852023,2.1946297
GCH Hill,1.0191929,2.1988505
GCH Hill,0.961232,2.2017306
GCH Hill,0.9886944,2.1904596
CJ White,0.9632747,2.1837703
CJ White,0.9265723,2.163367
CJ White,0.8870298,2.1937258
CJ White,0.8779653,2.1168888
CJ White,0.9173926,2.1249754
CJ White,0.9193571,2.1874286
GCH Hill,0.9869577,2.1746691
GCH Hill,1.0055259,2.1411998
GCH Hill,1.0904511,2.1547757
GCH Hill,1.0590807,2.2361427
GCH Hill,0.9819604,2.1788217
GCH Hill,0.9588646,2.1593053
CJ White,0.998903,2.2042289
CJ White,0.9567733,2.192562
CJ White,0.9536416,2.1757781
CJ White,0.9487253,2.1388849
CJ White,0.9615587,2.1532088
CJ White,0.9391706,2.1509311
GCH Hill,0.9532717,2.2056381
GCH Hill,0.9726851,2.2173153
GCH Hill,0.9831881,2.1704154
GCH Hill,0.9145788,2.1923256
GCH Hill,1.0085544,2.1340504
GCH Hill,1.0199026,2.209302
CJ White,0.9359612,2.1679798
CJ White,0.8977121,2.1621112
CJ White,0.929883,2.156583
CJ White,0.9544516,2.2011951
CJ White,0.9078354,2.1270895
CJ White,1.0885888,2.2336229
GCH Hill,1.0008085,2.2586132
GCH Hill,0.9491605,2.1811076
GCH Hill,0.9242947,2.2015966
GCH Hill,0.9270603,2.2016051
GCH Hill,0.9232758,2.2142199
GCH Hill,0.970725,2.2279198
CJ White,0.8969496,2.1517521
CJ White,0.9638066,2.2421607
CJ White,0.883998,2.1555643
CJ White,0.9777502,2.1655227
CJ White,0.961348,2.1142826
CJ White,0.9004357,2.1390005
ME Milnes,1.1076408,2.1159959
ME Milnes,1.0635487,2.0662004
ME Milnes,1.1624526,2.0343007
ME Milnes,1.1598945,2.1493923
ME Milnes,0.8658027,2.0806203
ME Milnes,0.855536,2.1330232
JA Thompson,0.8760559,2.0751546
JA Thompson,0.9078247,2.1074451
JA Thompson,0.8739253,2.0729713
JA Thompson,0.8398907,2.1025945
JA Thompson,0.9996692,2.1176788
JA Thompson,0.9154245,2.0968872
ME Milnes,0.8755343,2.0845919
ME Milnes,0.8891909,2.1125933
ME Milnes,0.8569566,2.0900386
ME Milnes,0.8723154,2.0919831
ME Milnes,0.8786709,2.083696
ME Milnes,0.8593061,2.1196544
