Bowler,External PitchX,External PitchY
MJ Potts,5.9471916,-0.6860025
BA Raine,8.2707063,-0.3232428
BA Raine,4.7846069,0.1221983
BA Raine,8.7151295,-0.4406324
BA Raine,8.3956584,-0.4144465
MJ Potts,6.1711376,-0.6066162
MJ Potts,5.4498693,-0.5786377
MJ Potts,7.6173431,-0.6366465
MJ Potts,5.746091,-0.5475355
MJ Potts,8.5418607,-0.3829315
BA Raine,8.2935719,-0.3428236
BA Raine,12.9251333,-0.4092419
BA Raine,12.5649401,-0.4304161
BA Raine,5.6550492,-0.0001224
BA Raine,9.3886962,-0.438777
MJ Potts,7.1382484,-0.3647677
MJ Potts,7.498583,-0.3913367
MJ Potts,7.5065068,-0.4613233
MJ Potts,5.5004005,-0.1994232
MJ Potts,6.53232,-0.2479798
MJ Potts,8.0578718,-0.321538
BA Raine,8.88476,-0.4115522
BA Raine,8.7885692,-0.2514242
BA Raine,8.3562403,-0.2190138
BA Raine,5.3325617,-0.2512782
MJ Potts,7.1764225,-0.5072486
MJ Potts,8.8591826,-0.5836521
MJ Potts,7.8726881,-0.4862453
MJ Potts,7.8218293,-0.5248465
MJ Potts,8.2685699,-0.5138495
MJ Potts,8.2021661,-0.5146103
BA Raine,6.338974,-0.4670628
BA Raine,7.9757542,-0.3916872
BA Raine,6.5722025,-0.3520758
BA Raine,6.4702157,-0.4318407
BA Raine,5.7762142,-0.1731019
MJ Potts,7.053526,-0.5260286
MJ Potts,8.6757615,-0.3209204
MJ Potts,8.2742621,-0.5559158
MJ Potts,8.2521752,-0.598434
MJ Potts,7.7617292,-0.3678599
MJ Potts,8.4530136,-0.4652063
BA Raine,5.9468429,-0.2849422
BA Raine,5.816291,-0.056698
BA Raine,7.5043659,-0.2535603
BA Raine,7.0187451,-0.3042232
BA Raine,5.0592771,-0.0875047
BA Raine,5.8933527,-0.0467549
MJ Potts,5.0459293,-0.5348675
MJ Potts,6.0535125,-0.1682707
MJ Potts,8.6063096,-0.4000973
MJ Potts,6.962598,-0.4482025
MJ Potts,7.6693799,-0.5161319
MJ Potts,9.4163174,-0.4526482
BA Raine,7.3104678,-0.192962
BA Raine,8.1956214,-0.4016262
BA Raine,7.0137534,-0.3996718
MJ Potts,4.9505961,-0.5960513
MJ Potts,7.2457557,-0.3698386
MJ Potts,5.615283,-0.6550558
MJ Potts,6.9259235,-0.3719596
MJ Potts,11.4954249,-0.6105126
MJ Potts,7.9440296,-0.4444682
BA Raine,7.1700457,-0.2530506
BA Raine,12.8588771,-0.4051839
BA Raine,8.9706343,-0.1527463
BA Raine,8.1931758,-0.2414138
BA Raine,6.9657527,-0.2815285
BA Raine,7.4874699,-0.339328
MJ Potts,7.1766913,-0.3510146
MJ Potts,7.1396444,-0.1970619
MJ Potts,5.3574517,-0.5545178
MJ Potts,7.2200542,-0.4391964
MJ Potts,7.256238,-0.2082513
P Coughlin,7.7095422,-0.5994047
P Coughlin,7.0954973,-0.4499172
P Coughlin,7.3664546,-0.4840471
MJ Potts,6.7488276,-0.3940877
MJ Potts,6.3748296,-0.6103529
MJ Potts,5.583255,-0.5499702
MJ Potts,7.2474831,-0.681092
MJ Potts,6.9071894,-0.4545644
MJ Potts,7.685315,-0.5939234
P Coughlin,9.5114187,-0.4936824
P Coughlin,6.9772918,-0.2484722
P Coughlin,5.8159196,-0.4208341
P Coughlin,11.3729569,-0.4074855
P Coughlin,4.7559539,-0.3220904
MJ Potts,6.2800479,-0.6180403
MJ Potts,6.7804839,-0.3464883
MJ Potts,8.1259912,-0.4135648
MJ Potts,5.6021112,-0.6432348
MJ Potts,6.6741152,-0.4771381
MJ Potts,6.9118548,-0.5631718
P Coughlin,8.2243967,-0.4475552
P Coughlin,6.8589393,-0.3894428
P Coughlin,10.0988368,-0.361293
P Coughlin,4.6998566,-0.1748557
P Coughlin,11.2519993,-0.4669999
BA Raine,6.8507552,-0.3978397
BA Raine,4.2830185,-0.1927743
BA Raine,6.1741623,-0.2444133
BA Raine,8.5586367,-0.4869848
BA Raine,5.7503133,-0.3078136
BA Raine,5.7261726,-0.0980014
P Coughlin,7.2386635,-0.0491296
P Coughlin,6.6665918,-0.0201026
P Coughlin,7.1015515,-0.338405
P Coughlin,12.5934505,-0.4048685
BA Raine,7.8965491,-0.3115557
BA Raine,6.5933278,-0.523968
BA Raine,5.9341828,-0.1222381
BA Raine,7.3562262,-0.2995645
BA Raine,5.6236753,-0.4346604
GS Drissell,5.650496,-0.3219824
GS Drissell,4.9111996,-0.1404518
GS Drissell,5.2784491,-0.3621267
GS Drissell,4.1784537,-0.3718038
GS Drissell,5.0173883,-0.187201
BA Raine,5.957203,-0.152842
BA Raine,8.2571979,-0.3769598
BA Raine,5.2696651,-0.2235032
BA Raine,6.8158737,-0.4062201
BA Raine,12.7301822,-0.3354188
BA Raine,7.7154003,-0.4469652
GS Drissell,6.6184936,-0.3943835
GS Drissell,4.3452696,-0.2426877
GS Drissell,4.6795719,-0.303179
GS Drissell,4.9334251,-0.1599965
BA Raine,7.2419408,-0.3183691
BA Raine,8.2589943,-0.449987
BA Raine,8.3153862,-0.4489701
BA Raine,6.869551,-0.3773863
GS Drissell,4.9849279,-0.0046642
GS Drissell,3.2887758,-0.0256666
GS Drissell,4.0978655,-0.1656716
GS Drissell,4.1598653,-0.1904081
GS Drissell,4.7081015,-0.2442744
WMH Rhodes,7.5325674,-0.4685619
WMH Rhodes,5.1178364,-0.5481468
WMH Rhodes,7.4772092,-0.4973033
WMH Rhodes,7.102088,-0.9703776
WMH Rhodes,6.8517231,-0.765671
WMH Rhodes,8.4370543,-1.0347861
GS Drissell,4.948038,-0.1344244
GS Drissell,4.0056389,0.2273338
GS Drissell,3.6102225,-0.5550044
GS Drissell,4.330232,-0.1149467
WMH Rhodes,5.8811965,-0.6940607
WMH Rhodes,8.0988998,-0.916758
WMH Rhodes,5.8918673,-0.7365582
WMH Rhodes,6.3444306,-0.9462861
WMH Rhodes,6.8798416,-0.459809
WMH Rhodes,8.7201809,-0.8749002
GS Drissell,4.2568308,-0.4578997
GS Drissell,5.0589362,-0.355423
GS Drissell,3.9696334,-0.222061
WMH Rhodes,8.0289526,-0.6913221
WMH Rhodes,6.2635344,-0.7724041
WMH Rhodes,6.6102224,-0.6146
WMH Rhodes,7.9341523,-0.3672668
WMH Rhodes,8.6936466,-0.542785
WMH Rhodes,5.0526309,-0.7512105
GS Drissell,4.3444611,-0.5283007
GS Drissell,4.8019168,-0.4424502
GS Drissell,5.0697448,-0.4632399
WMH Rhodes,5.2931705,-0.6418756
WMH Rhodes,5.4091021,-0.9662521
WMH Rhodes,6.139183,-0.3547484
WMH Rhodes,7.1895339,-0.1833422
WMH Rhodes,6.1358358,-0.1047328
WMH Rhodes,4.4984694,-0.8262937
GS Drissell,4.4185798,-0.4539443
GS Drissell,4.4850081,-0.4693441
GS Drissell,4.0194007,-0.3570806
GS Drissell,3.7046196,-0.4104735
GS Drissell,5.6925255,-0.6647191
MJ Potts,7.5833367,-0.4597506
MJ Potts,7.9161445,-0.4741716
MJ Potts,7.5293128,-0.4176527
MJ Potts,6.170001,-0.3536556
MJ Potts,7.8901979,-0.3650483
MJ Potts,6.9166552,-0.3628809
P Coughlin,5.5301074,-0.3790335
P Coughlin,8.0727979,-0.2872475
P Coughlin,9.8167041,-0.4186554
P Coughlin,8.2150334,-0.3250281
P Coughlin,8.73557,-0.3238318
MJ Potts,6.5434852,-0.5455915
MJ Potts,4.9577108,-0.2913825
MJ Potts,7.1751543,-0.3905544
MJ Potts,4.9245625,-0.1938861
MJ Potts,7.7005674,-0.5057032
MJ Potts,6.6846835,-0.4408278
P Coughlin,6.6973197,-0.4522573
P Coughlin,10.761423,-0.1488288
P Coughlin,10.6827181,-0.2248343
MJ Potts,6.7383902,-0.2657037
MJ Potts,5.0252936,-0.339928
MJ Potts,7.5870143,-0.4327835
MJ Potts,6.367543,-0.4111968
P Coughlin,9.2389821,-0.2143005
P Coughlin,11.7500978,-0.3536823
P Coughlin,8.6618861,0.5578308
P Coughlin,9.9284418,0.4179559
P Coughlin,8.344514,0.3724561
MJ Potts,7.354569,-0.3383024
MJ Potts,5.666841,-0.3688221
MJ Potts,8.07135,-0.3523763
MJ Potts,7.0617649,-0.5264562
MJ Potts,4.1038921,-0.3651404
MJ Potts,6.9598749,-0.3599819
P Coughlin,12.5063934,-0.4926712
P Coughlin,8.4756876,-0.4216757
P Coughlin,10.4587435,-0.2898355
P Coughlin,8.1430342,-0.5416296
P Coughlin,11.103726,-0.4168861
MJ Potts,7.7458853,-0.2932096
MJ Potts,6.5604744,-0.3405537
MJ Potts,6.3518204,-0.494351
MJ Potts,8.6618133,-0.4288084
MJ Potts,7.9711397,-0.4354102
MJ Potts,7.5472822,-0.4328075
P Coughlin,10.6626221,-0.410599
P Coughlin,10.8964274,-0.4240744
P Coughlin,11.236776,-0.516181
P Coughlin,7.6883364,-0.4662996
MJ Potts,7.8446111,-0.4484002
MJ Potts,7.5853729,-0.4453937
MJ Potts,7.4852589,-0.3124367
MJ Potts,5.7834825,-0.2007154
MJ Potts,7.0545494,-0.3726346
MJ Potts,5.4544561,-0.5494602
GS Drissell,4.3700596,-0.6636364
GS Drissell,4.4545795,-0.6786386
GS Drissell,4.0072679,-0.7074821
GS Drissell,2.8325232,-0.7099786
GS Drissell,4.9512574,-0.6014921
BA Raine,7.8232897,-0.37322
BA Raine,6.3756489,-0.1168561
BA Raine,9.5470671,-0.6374739
BA Raine,7.1876149,-0.3210659
BA Raine,7.8153532,-0.3634958
BA Raine,7.6840724,-0.2820384
GS Drissell,4.2153296,-0.3292327
GS Drissell,4.3459325,-0.4418865
GS Drissell,5.5983464,-0.3705147
GS Drissell,3.616146,-0.2921186
GS Drissell,4.565065,-0.5802904
BA Raine,9.5680124,-0.2669715
BA Raine,5.704926,-0.2720458
BA Raine,7.2275392,-0.269521
BA Raine,8.6431317,-0.4836137
BA Raine,7.7572253,-0.4298126
BA Raine,5.3415742,-0.1288658
GS Drissell,6.1793504,-0.2996505
GS Drissell,3.3526959,-0.4972964
BA Raine,7.7599454,-0.5268869
BA Raine,5.4643764,-0.6051587
BA Raine,9.1035548,-0.4474524
BA Raine,7.0680249,-0.0634605
BA Raine,6.8811698,-0.4414468
GS Drissell,6.6060271,-0.2810099
GS Drissell,3.3144833,-0.1353926
GS Drissell,3.6493363,-0.2401457
GS Drissell,5.6808904,-0.2995615
GS Drissell,5.9384054,-0.1929811
BA Raine,6.4665385,-0.214528
BA Raine,5.5432961,-0.3399593
BA Raine,6.6830765,-0.245453
BA Raine,6.6958947,-0.5069348
BA Raine,13.1462246,-0.3760674
BA Raine,7.6482795,-0.275168
GS Drissell,4.4904233,-0.0576698
GS Drissell,4.7923829,-0.4881388
GS Drissell,4.9220597,-0.1654759
GS Drissell,3.6844214,0.1089685
BA Raine,7.2667061,-0.3180934
BA Raine,7.7284945,-0.3693041
BA Raine,8.2546266,-0.2126623
BA Raine,8.4120511,-0.4719515
BA Raine,7.5325995,-0.3529384
GS Drissell,4.1421573,-0.3693164
GS Drissell,5.0351159,-0.3690732
GS Drissell,3.6801636,-0.2930032
GS Drissell,4.8574332,-0.016949
GS Drissell,4.3075386,-0.2255729
GS Drissell,3.6063722,-0.2278252
MJ Potts,7.9841338,-0.4374581
MJ Potts,7.5299659,-0.4756843
MJ Potts,8.6617821,-0.5740457
MJ Potts,6.9951608,-0.5083335
MJ Potts,7.0117526,-0.4488041
MJ Potts,6.5995691,-0.5051439
GS Drissell,3.8931009,-0.3754072
GS Drissell,4.2725739,-0.3951473
GS Drissell,3.8251331,-0.4956321
MJ Potts,8.1756357,-0.6758966
MJ Potts,7.5947207,-0.4883765
MJ Potts,6.7031232,-0.604284
MJ Potts,8.5293897,-0.5106214
MJ Potts,6.0516482,-0.7224195
GS Drissell,4.878623,-0.6921936
GS Drissell,3.5186358,-0.2927374
GS Drissell,4.7214012,-0.2820991
GS Drissell,4.0732629,-0.229634
GS Drissell,3.9937486,-0.4610172
MJ Potts,8.8772232,-0.4470579
MJ Potts,5.6856745,-0.6091575
MJ Potts,7.8258419,-0.5517307
MJ Potts,8.1630473,-0.6242159
MJ Potts,6.1663887,-0.506328
MJ Potts,7.1639519,-0.4736438
CN Ackermann,4.8217372,-0.5672737
CN Ackermann,5.2169761,-0.1394994
CN Ackermann,5.5811944,-0.4179874
CN Ackermann,5.4684878,-0.3160862
CN Ackermann,5.4396812,-0.2766781
CN Ackermann,4.5716009,-0.2075598
WMH Rhodes,5.8490896,-0.9089194
WMH Rhodes,8.1459478,-0.5815477
WMH Rhodes,6.8981627,-0.515447
WMH Rhodes,8.4857912,-0.4867842
WMH Rhodes,8.8193032,-0.7269727
WMH Rhodes,5.5021623,-0.9831343
CN Ackermann,5.8096787,-0.2118351
CN Ackermann,6.7660195,-0.3701211
CN Ackermann,5.3871505,-0.2834362
CN Ackermann,5.4238153,-0.2577955
CN Ackermann,6.1475513,-0.3863566
WMH Rhodes,6.292039,-0.5380928
WMH Rhodes,4.2717249,-0.4917079
WMH Rhodes,8.6194947,-0.5327834
WMH Rhodes,8.6019287,-0.5569007
CN Ackermann,6.1806769,-0.3329795
CN Ackermann,3.9088014,-0.0598011
WMH Rhodes,5.3704757,-0.397078
WMH Rhodes,6.8542591,-0.4787077
WMH Rhodes,7.6287207,-0.3000093
WMH Rhodes,6.9483664,-0.4010991
CN Ackermann,5.6553412,-0.0265264
CN Ackermann,7.1315668,-0.3125822
CN Ackermann,4.0271111,-0.0084165
CN Ackermann,6.9837647,-0.3094081
CN Ackermann,6.9081335,-0.2474013
CN Ackermann,4.8210184,-0.3439133
WMH Rhodes,5.5662557,-0.8588176
WMH Rhodes,7.0748416,-0.6542544
WMH Rhodes,6.2496079,-0.7485025
WMH Rhodes,4.0628265,-0.1148057
WMH Rhodes,4.6262875,-0.8976898
CN Ackermann,6.0642469,-0.319769
CN Ackermann,6.5560681,-0.4786523
CN Ackermann,6.199127,-0.3805975
CN Ackermann,6.1089204,-0.3389693
CN Ackermann,4.5999235,-0.4290395
CN Ackermann,5.6253681,-0.3151102
P Coughlin,6.6975388,-0.5030564
P Coughlin,8.2125066,-0.5792251
P Coughlin,6.3584193,-0.5105856
P Coughlin,12.3906211,-0.5315411
P Coughlin,8.3405492,-0.7077798
CN Ackermann,6.6626981,-0.2521866
CN Ackermann,5.8899518,-0.3633223
CN Ackermann,5.1924924,-0.0043407
P Coughlin,6.7828454,-0.2696331
P Coughlin,5.0568425,-0.345999
P Coughlin,4.5741683,-0.6088942
P Coughlin,9.5265281,-0.3435832
CN Ackermann,6.6889054,-0.3295571
CN Ackermann,5.6019022,-0.2461947
CN Ackermann,5.8265223,-0.0709335
CN Ackermann,5.469945,-0.4334458
DY Pennington,9.8666303,-0.4822104
DY Pennington,7.5279444,-0.2311926
DY Pennington,7.4404495,-0.1542825
DY Pennington,5.2588205,-0.0502208
FP O'Neill,8.5912934,-0.1875846
FP O'Neill,8.1196277,0.0076969
FP O'Neill,8.1738873,-0.0422395
DY Pennington,8.3027291,-0.2590674
DY Pennington,7.1248066,-0.364028
DY Pennington,7.5038198,-0.0421311
DY Pennington,8.3739031,-0.2193301
FP O'Neill,6.0260869,0.2673387
FP O'Neill,5.9632004,0.2656034
FP O'Neill,4.8182992,0.3915731
FP O'Neill,7.7297981,0.4223214
FP O'Neill,7.1326192,0.496519
FP O'Neill,7.0170535,0.684926
DY Pennington,8.8588976,-0.2915533
DY Pennington,8.0964894,-0.2840494
DY Pennington,8.9887496,-0.3639422
DY Pennington,8.5435428,0.6672434
FP O'Neill,8.3940249,-0.191073
FP O'Neill,6.234591,0.4129128
FP O'Neill,7.5545395,0.528526
FP O'Neill,6.7145641,0.2501587
FP O'Neill,6.5271321,0.446088
DY Pennington,8.2178985,0.4376909
DY Pennington,5.7144096,0.4558471
DY Pennington,5.3834786,0.3125956
DY Pennington,7.559881,0.5440938
DY Pennington,7.9011625,0.4784586
DY Pennington,8.4777268,0.4169829
FP O'Neill,6.6408743,0.463529
FP O'Neill,7.4505659,0.3775725
FP O'Neill,5.9530857,0.2992061
FP O'Neill,7.930158,0.5289596
FP O'Neill,6.2795127,0.4450991
FP O'Neill,7.3561591,0.4463167
DY Pennington,7.7020479,0.5783201
DY Pennington,6.3876215,0.3743754
DY Pennington,6.2191895,0.2194725
DY Pennington,6.8426724,0.4335293
DY Pennington,7.5743581,0.4976903
DY Pennington,5.408819,0.5033693
FP O'Neill,7.4960986,0.3730583
FP O'Neill,7.4549152,0.3847393
FP O'Neill,7.8722556,0.6088925
FP O'Neill,8.2787182,0.4971504
FP O'Neill,6.8099597,0.5129243
DY Pennington,8.6669538,-0.5280945
DY Pennington,7.7468407,0.2993997
DY Pennington,8.0762906,0.4200689
DY Pennington,7.321636,0.4738746
DY Pennington,7.6932422,0.5444867
DY Pennington,7.2224836,0.4534536
FP O'Neill,7.4984411,-0.5208642
FP O'Neill,7.2579837,-0.4637034
FP O'Neill,6.8480782,-0.4655039
FP O'Neill,8.0655168,-0.3090968
FP O'Neill,7.5745282,0.501491
DY Pennington,7.823116,-0.3694845
DY Pennington,7.0875405,-0.3882233
DY Pennington,6.8917367,-0.3766867
FP O'Neill,5.4560998,0.3557147
FP O'Neill,13.0436166,0.7372449
FP O'Neill,8.1608188,0.4686409
FP O'Neill,7.7657944,-0.387446
FP O'Neill,7.7725581,-0.4616046
LW James,6.8075592,0.1571922
LW James,7.4642878,0.4866234
LW James,5.0720075,0.5384496
LW James,7.766304,0.280292
LW James,6.3466863,0.533212
FP O'Neill,7.7661317,0.5259154
FP O'Neill,9.5407799,0.504923
FP O'Neill,8.3372545,0.4718252
LW James,6.4702901,0.2744452
LW James,6.574963,-0.2858619
LW James,5.9021741,-0.4770613
LW James,7.5685749,-0.2138866
LW James,11.3611182,-0.3113163
LW James,6.6861195,-0.1421262
JC Tongue,9.6155503,0.3006105
JC Tongue,8.945408,0.400418
JC Tongue,6.3794674,0.3109351
JC Tongue,9.0215088,-0.7131207
JC Tongue,5.5472637,0.087204
JC Tongue,7.3050886,0.4191992
LW James,6.8463068,-0.4459221
LW James,6.9095575,-0.4435659
LW James,7.2015321,-0.0758257
LW James,7.8020962,-0.5442258
LW James,7.0053945,-0.0512019
LW James,7.1273678,0.0342512
JC Tongue,7.2564553,0.2474487
JC Tongue,6.0759317,0.3275378
JC Tongue,4.6167176,-0.0330434
JC Tongue,6.217115,-0.6705367
F Ahmed,4.6272308,0.2059912
F Ahmed,5.9140784,0.3756728
F Ahmed,5.0100579,-0.2267609
F Ahmed,5.854659,-0.244561
F Ahmed,4.3140551,-0.422072
F Ahmed,4.9183694,-0.2507984
JC Tongue,5.5116303,0.3810263
JC Tongue,8.4457161,0.5715065
JC Tongue,7.2083364,0.2061904
JC Tongue,6.202996,0.292544
F Ahmed,4.1260651,-0.2569301
F Ahmed,4.3696648,-0.4454734
F Ahmed,4.0862591,-0.4464736
F Ahmed,5.0986052,-0.2173467
F Ahmed,4.3836884,-0.2569527
F Ahmed,5.5982037,0.3283691
JC Tongue,8.0154598,-0.4718437
JC Tongue,7.1144198,0.3090056
JC Tongue,7.9138493,-0.7788026
F Ahmed,3.5424019,-0.4181829
F Ahmed,2.5885002,-0.3735944
F Ahmed,4.177323,-0.2099638
F Ahmed,4.3385456,-0.6823833
F Ahmed,4.6702859,-0.3374518
F Ahmed,5.2176405,-0.4566909
JC Tongue,5.54137,-0.2635213
JC Tongue,6.6853499,-0.6902384
JC Tongue,9.9820347,-0.5579867
JC Tongue,8.3441026,-0.8151624
JC Tongue,7.1170593,-0.4587813
F Ahmed,4.6362887,-0.3150359
F Ahmed,4.3754059,-0.5023095
F Ahmed,4.7097259,-0.1949767
F Ahmed,4.8712246,-0.4319844
F Ahmed,4.2973727,-0.2311665
F Ahmed,5.0207556,0.2353607
JC Tongue,8.3000499,-0.4578093
JC Tongue,8.1370521,-0.4183636
JC Tongue,6.0296497,-0.6658558
JC Tongue,9.2876958,-0.532732
F Ahmed,5.4205342,-0.04529
F Ahmed,4.8123653,0.1534657
F Ahmed,5.8358415,0.2880004
F Ahmed,5.2602552,0.180975
F Ahmed,4.7446424,0.1394122
F Ahmed,4.2961622,-0.1106947
JC Tongue,9.3766251,-0.5824724
JC Tongue,4.880286,-0.2722552
JC Tongue,9.0925503,-0.5800904
JC Tongue,4.9935197,-0.5519553
JC Tongue,4.380483,-0.5150796
DY Pennington,5.3911677,-0.479993
DY Pennington,6.9873973,-0.2928939
DY Pennington,6.0295838,-0.3748014
DY Pennington,7.2590511,-0.4440349
FP O'Neill,7.0656828,-0.337682
FP O'Neill,6.903969,-0.3682702
DY Pennington,7.8981724,-0.3855346
DY Pennington,6.5301413,-0.3386005
DY Pennington,5.813124,-0.3774912
FP O'Neill,5.2792617,-0.3603134
FP O'Neill,7.1599534,-0.5008766
FP O'Neill,6.3336385,-0.4361009
FP O'Neill,5.8675681,-0.2659751
FP O'Neill,6.2944456,-0.3618172
DY Pennington,7.8558667,-0.1781428
DY Pennington,8.7747713,-0.2243311
DY Pennington,6.6474858,-0.0463209
DY Pennington,7.2114746,-0.1199507
FP O'Neill,8.2667165,0.4129655
FP O'Neill,7.2769505,0.3278482
FP O'Neill,6.944011,0.5375598
FP O'Neill,6.1221509,0.6163295
DY Pennington,7.4835502,-0.2926667
DY Pennington,7.8220002,0.6931464
FP O'Neill,7.3999913,-0.4332878
FP O'Neill,6.6755229,-0.314997
FP O'Neill,7.1480194,-0.3426956
FP O'Neill,4.8548088,0.6227386
FP O'Neill,7.9052422,-0.4243583
DY Pennington,9.4068698,-0.4734396
DY Pennington,9.2646303,-0.4834851
DY Pennington,9.7548628,0.5822581
DY Pennington,8.5850771,0.4002005
DY Pennington,7.3002413,-0.3181324
FP O'Neill,3.9742178,-0.3780479
FP O'Neill,6.9318141,-0.353639
FP O'Neill,8.08265,-0.3668429
FP O'Neill,6.3266142,-0.3126783
FP O'Neill,7.5708521,-0.556996
DY Pennington,8.3220891,0.8197362
DY Pennington,6.2013372,0.2367287
DY Pennington,7.1302064,0.3513685
DY Pennington,7.8248334,-0.2669661
DY Pennington,7.0849478,-0.2936852
FP O'Neill,6.6567882,-0.3548961
FP O'Neill,7.7933815,-0.3400962
FP O'Neill,7.8246496,-0.2560643
FP O'Neill,4.0775701,-0.1715454
FP O'Neill,7.9019117,-0.3449275
DY Pennington,7.3300565,-0.3923309
DY Pennington,7.3092944,-0.2161213
DY Pennington,8.4672574,-0.407458
DY Pennington,6.6568776,-0.3719034
DY Pennington,5.5545104,-0.5217366
JC Tongue,7.1111325,-0.5751122
JC Tongue,6.0378394,-0.4949747
JC Tongue,7.3951061,-0.3819094
JC Tongue,7.5574297,-0.2634323
LW James,7.2213806,-0.0980116
JC Tongue,5.7874436,-0.7646638
JC Tongue,5.4490553,-0.5080022
JC Tongue,7.9488097,-0.4335423
JC Tongue,6.1612795,-0.4662139
JC Tongue,7.1541268,-0.3868138
JC Tongue,6.79524,-0.5315175
LW James,7.5222643,-0.1881565
LW James,6.9346311,-0.3723269
LW James,7.1937176,-0.4495482
LW James,7.829173,-0.3383187
LW James,5.9962163,-0.2105443
LW James,7.4803504,-0.4061546
JC Tongue,6.5174135,-0.2427785
JC Tongue,5.9463214,-0.5071024
JC Tongue,6.7224818,-0.5673382
JC Tongue,6.3673358,-0.4918615
LW James,7.1969537,-0.382851
LW James,7.6139233,-0.3505675
LW James,8.6236751,-0.229423
LW James,7.0301018,-0.3740489
JC Tongue,7.8157687,-0.7102665
JC Tongue,7.4909583,-0.6291958
JC Tongue,6.5745497,-0.2281516
JC Tongue,8.8281917,-0.5723001
JC Tongue,5.2073721,-0.4639647
F Ahmed,4.989836,-0.3618295
F Ahmed,5.619675,-0.5172018
F Ahmed,6.213747,-0.5062339
F Ahmed,5.3918448,-0.3702678
JC Tongue,8.1624928,-0.4684969
JC Tongue,7.8398557,-0.4511976
F Ahmed,6.4196457,-0.473682
F Ahmed,6.269002,-0.4639292
F Ahmed,5.0029311,-0.0649401
F Ahmed,5.4013976,-0.6061885
F Ahmed,5.5208457,-0.4373111
JC Tongue,8.7422705,-0.4157104
F Ahmed,5.6102616,-0.4094169
F Ahmed,3.9001295,-0.1832426
F Ahmed,5.8374243,-0.2233974
F Ahmed,6.5533811,0.2489929
F Ahmed,5.0996782,0.2506668
JC Tongue,7.3811935,-0.3011891
JC Tongue,4.8007491,-0.2910409
JC Tongue,9.3134756,-0.3451636
F Ahmed,4.6622816,0.1473482
F Ahmed,5.0929833,0.1251658
F Ahmed,4.6289342,-0.118974
F Ahmed,3.6724631,0.0636851
LW James,6.7882953,-0.1928984
LW James,7.0668639,-0.2860529
LW James,4.9556345,-0.2716408
LW James,6.9923323,-0.2435614
LW James,5.5256235,-0.0405476
LW James,7.0244685,-0.2557552
F Ahmed,5.1196689,-0.1908697
F Ahmed,6.3862855,-0.5211781
F Ahmed,6.0240606,-0.412023
F Ahmed,4.340882,-0.1214904
F Ahmed,5.14937,-0.3334438
LW James,5.4171932,-0.337505
LW James,7.4361827,-0.3999365
LW James,6.8270668,-0.4040946
LW James,5.3124474,-0.1181541
LW James,8.5901604,-0.362418
F Ahmed,4.0585768,-0.6367688
F Ahmed,5.8756622,-0.6017354
F Ahmed,5.5922953,-0.2619398
F Ahmed,4.9009812,-0.3441232
F Ahmed,4.1256807,-0.3275394
F Ahmed,5.1805061,-0.3930592
LW James,6.8944774,-0.2338583
LW James,5.8674169,-0.2492709
LW James,7.1244861,-0.4566546
LW James,5.6363555,-0.1036423
LW James,7.5121596,-0.1481154
DY Pennington,8.7948921,-0.3338471
DY Pennington,7.0260901,-0.513962
DY Pennington,5.5949189,-0.3275041
DY Pennington,7.9090692,-0.5452344
DY Pennington,8.984888,-0.2817482
LW James,8.4718284,-0.2955113
LW James,8.4034455,-0.2034354
LW James,6.8208578,-0.2693466
LW James,5.3211852,0.0132158
LW James,6.7334204,-0.2775528
LW James,6.6173529,-0.2174396
DY Pennington,9.0112011,-0.6036202
DY Pennington,6.1351513,-0.1858641
DY Pennington,8.3515947,-0.4586455
DY Pennington,9.4402121,-0.5706155
LW James,6.9392507,-0.2030224
LW James,4.4896594,-0.2937635
LW James,7.6966009,-0.2304942
DY Pennington,8.6023613,-0.3777287
DY Pennington,8.6681717,-0.4364474
DY Pennington,7.4171065,-0.3326036
LW James,5.334604,-0.2827832
LW James,8.148414,-0.4386601
LW James,7.1669152,-0.2585147
LW James,5.1973844,-0.0310282
F Ahmed,4.2359293,-0.0419458
F Ahmed,4.9948465,-0.0147009
F Ahmed,4.0046535,0.1115023
LW James,5.8927288,-0.199344
LW James,8.3675039,-0.3381607
LW James,7.167879,-0.2724688
LW James,6.2099706,0.0604602
LW James,5.7509304,-0.4194279
LW James,6.8894597,-0.1151139
F Ahmed,6.1050097,0.3868068
F Ahmed,4.4365525,0.1278959
F Ahmed,5.7086772,0.1167675
F Ahmed,5.5469247,-0.0089418
F Ahmed,6.3783071,0.363914
JC Tongue,9.4702725,-0.3451737
JC Tongue,5.9562025,-0.4574395
JC Tongue,4.4310197,-0.5174662
JC Tongue,8.2768905,-0.517452
JC Tongue,4.616742,-0.5202576
F Ahmed,5.0406108,-0.1137899
F Ahmed,4.0362012,-0.1327014
F Ahmed,5.7306716,0.0077088
F Ahmed,4.3428211,-0.2017951
F Ahmed,5.5670486,0.1083047
F Ahmed,4.2361127,-0.1837199
JC Tongue,5.0600644,-0.6403004
JC Tongue,7.9465995,-0.4782629
JC Tongue,7.6157109,-0.7864455
JC Tongue,4.268697,-0.2876663
JC Tongue,5.5988221,-0.5475341
JC Tongue,6.4869261,-0.4371948
F Ahmed,5.5478737,0.057756
F Ahmed,5.6720007,-0.0764652
F Ahmed,4.7703326,0.0612944
